sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
OPER_IN|R80|4,OPER_IN | Contact Type: Inpatient care | Urgency: Inpatient treatment that started without urgency,303351,,2002310687,OPER_IN |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9202,Outpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
OPER_IN|R80|5,OPER_IN | Contact Type: Inpatient care | Urgency: Urgent treatment in another unit,0,,2002310688,OPER_IN |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R80|6,OPER_IN | Contact Type: Inpatient care | Urgency: Treatment in the emergency unit,0,,2002310689,OPER_IN |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R80|0,OPER_IN | Contact Type: Inpatient care | Urgency: Unspecified,739,,2002310690,OPER_IN |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,9201,Inpatient Visit,Visit,MAPS_TO,Invalid existing target: 38004193,Javier,1674691200000,
OPER_OUT|R80|E,OPER_OUT | Contact Type: Inpatient care | Urgency: non-urgent treatment,0,,2002310691,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|K,OPER_OUT | Contact Type: Inpatient care | Urgency: urgent need for treatment,0,,2002310692,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|V,OPER_OUT | Contact Type: Inpatient care | Urgency: immediate need for treatment,0,,2002310693,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2014-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|1,OPER_OUT | Contact Type: Inpatient care | Urgency: emergency visit,0,,2002310694,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|2,OPER_OUT | Contact Type: Inpatient care | Urgency: 1-7 days,0,,2002310695,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2018-12-31,2019-01-01,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|3,OPER_OUT | Contact Type: Inpatient care | Urgency: Inpatient treatment started as an emergency,0,,2002310696,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|4,OPER_OUT | Contact Type: Inpatient care | Urgency: Inpatient treatment that started without urgency,0,,2002310697,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|5,OPER_OUT | Contact Type: Inpatient care | Urgency: Urgent treatment in another unit,0,,2002310698,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|6,OPER_OUT | Contact Type: Inpatient care | Urgency: Treatment in the emergency unit,0,,2002310699,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R80|0,OPER_OUT | Contact Type: Inpatient care | Urgency: Unspecified,0,,2002310700,OPER_OUT |  Yhteystapa: Vuodeosastohoito | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|E,INPAT | Contact Type: Other transaction | Urgency: non-urgent treatment,0,,2002310701,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|K,INPAT | Contact Type: Other transaction | Urgency: urgent need for treatment,0,,2002310702,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|V,INPAT | Contact Type: Other transaction | Urgency: immediate need for treatment,0,,2002310703,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|1,INPAT | Contact Type: Other transaction | Urgency: emergency visit,0,,2002310704,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|2,INPAT | Contact Type: Other transaction | Urgency: 1-7 days,0,,2002310705,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|3,INPAT | Contact Type: Other transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310706,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|4,INPAT | Contact Type: Other transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310707,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|5,INPAT | Contact Type: Other transaction | Urgency: Urgent treatment in another unit,0,,2002310708,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|6,INPAT | Contact Type: Other transaction | Urgency: Treatment in the emergency unit,0,,2002310709,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|R90|0,INPAT | Contact Type: Other transaction | Urgency: Unspecified,0,,2002310710,INPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|E,OUTPAT | Contact Type: Other transaction | Urgency: non-urgent treatment,102198,,2002310711,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R90|K,OUTPAT | Contact Type: Other transaction | Urgency: urgent need for treatment,0,,2002310712,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|V,OUTPAT | Contact Type: Other transaction | Urgency: immediate need for treatment,0,,2002310713,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|1,OUTPAT | Contact Type: Other transaction | Urgency: emergency visit,0,,2002310714,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|2,OUTPAT | Contact Type: Other transaction | Urgency: 1-7 days,0,,2002310715,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|3,OUTPAT | Contact Type: Other transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310716,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|4,OUTPAT | Contact Type: Other transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310717,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|R90|5,OUTPAT | Contact Type: Other transaction | Urgency: Urgent treatment in another unit,77,,2002310718,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R90|6,OUTPAT | Contact Type: Other transaction | Urgency: Treatment in the emergency unit,4347,,2002310719,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OUTPAT|R90|0,OUTPAT | Contact Type: Other transaction | Urgency: Unspecified,0,,2002310720,OUTPAT |  Yhteystapa: Muu asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|E,OPER_IN | Contact Type: Other transaction | Urgency: non-urgent treatment,0,,2002310721,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|K,OPER_IN | Contact Type: Other transaction | Urgency: urgent need for treatment,0,,2002310722,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|V,OPER_IN | Contact Type: Other transaction | Urgency: immediate need for treatment,0,,2002310723,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|1,OPER_IN | Contact Type: Other transaction | Urgency: emergency visit,0,,2002310724,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|2,OPER_IN | Contact Type: Other transaction | Urgency: 1-7 days,0,,2002310725,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|3,OPER_IN | Contact Type: Other transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310726,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|4,OPER_IN | Contact Type: Other transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310727,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|5,OPER_IN | Contact Type: Other transaction | Urgency: Urgent treatment in another unit,0,,2002310728,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|6,OPER_IN | Contact Type: Other transaction | Urgency: Treatment in the emergency unit,0,,2002310729,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_IN|R90|0,OPER_IN | Contact Type: Other transaction | Urgency: Unspecified,0,,2002310730,OPER_IN |  Yhteystapa: Muu asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|E,OPER_OUT | Contact Type: Other transaction | Urgency: non-urgent treatment,27900,,2002310731,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_OUT|R90|K,OPER_OUT | Contact Type: Other transaction | Urgency: urgent need for treatment,0,,2002310732,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|V,OPER_OUT | Contact Type: Other transaction | Urgency: immediate need for treatment,0,,2002310733,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|1,OPER_OUT | Contact Type: Other transaction | Urgency: emergency visit,0,,2002310734,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|2,OPER_OUT | Contact Type: Other transaction | Urgency: 1-7 days,0,,2002310735,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|3,OPER_OUT | Contact Type: Other transaction | Urgency: Inpatient treatment started as an emergency,0,,2002310736,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|4,OPER_OUT | Contact Type: Other transaction | Urgency: Inpatient treatment that started without urgency,0,,2002310737,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|5,OPER_OUT | Contact Type: Other transaction | Urgency: Urgent treatment in another unit,0,,2002310738,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OPER_OUT|R90|6,OPER_OUT | Contact Type: Other transaction | Urgency: Treatment in the emergency unit,757,,2002310739,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 38004193,,0,
OPER_OUT|R90|0,OPER_OUT | Contact Type: Other transaction | Urgency: Unspecified,0,,2002310740,OPER_OUT |  Yhteystapa: Muu asiointi | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|E,INPAT | Contact Type: Unspecified | Urgency: non-urgent treatment,0,,2002310741,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|K,INPAT | Contact Type: Unspecified | Urgency: urgent need for treatment,0,,2002310742,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|V,INPAT | Contact Type: Unspecified | Urgency: immediate need for treatment,0,,2002310743,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|1,INPAT | Contact Type: Unspecified | Urgency: emergency visit,0,,2002310744,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|2,INPAT | Contact Type: Unspecified | Urgency: 1-7 days,0,,2002310745,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|3,INPAT | Contact Type: Unspecified | Urgency: Inpatient treatment started as an emergency,0,,2002310746,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|4,INPAT | Contact Type: Unspecified | Urgency: Inpatient treatment that started without urgency,11365,,2002310747,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9201,Inpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
INPAT|0|4,INPAT | Contact Type: Unspecified | Urgency: Inpatient treatment that started without urgency,11365,,2002310747,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9202,Outpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
INPAT|0|5,INPAT | Contact Type: Unspecified | Urgency: Urgent treatment in another unit,0,,2002310748,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|6,INPAT | Contact Type: Unspecified | Urgency: Treatment in the emergency unit,0,,2002310749,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
INPAT|0|0,INPAT | Contact Type: Unspecified | Urgency: Unspecified,132538,,2002310750,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,1970-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9201,Inpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
INPAT|0|0,INPAT | Contact Type: Unspecified | Urgency: Unspecified,132538,,2002310750,INPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Määrittämätön,SRC|Contact|Urgency,Visit,1970-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9202,Outpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
OUTPAT|0|E,OUTPAT | Contact Type: Unspecified | Urgency: non-urgent treatment,180333,,2002310751,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireetön hoito,SRC|Contact|Urgency,Visit,2007-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 8756,,0,
OUTPAT|0|K,OUTPAT | Contact Type: Unspecified | Urgency: urgent need for treatment,0,,2002310752,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellinen hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|0|V,OUTPAT | Contact Type: Unspecified | Urgency: immediate need for treatment,0,,2002310753,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Välitön hoidon tarve,SRC|Contact|Urgency,Visit,2007-01-01,2014-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|0|1,OUTPAT | Contact Type: Unspecified | Urgency: emergency visit,0,,2002310754,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Päivystyskäynti,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|0|2,OUTPAT | Contact Type: Unspecified | Urgency: 1-7 days,0,,2002310755,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: 1-7 päivää,SRC|Contact|Urgency,Visit,2015-01-01,2018-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|0|3,OUTPAT | Contact Type: Unspecified | Urgency: Inpatient treatment started as an emergency,0,,2002310756,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellisenä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
OUTPAT|0|4,OUTPAT | Contact Type: Unspecified | Urgency: Inpatient treatment that started without urgency,1771,,2002310757,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireettömänä alkanut vuodeosastohoito,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,Sam,1674691200000,9202,Outpatient Visit,Visit,MAPS_TO,,Javier,1674691200000,
OUTPAT|0|5,OUTPAT | Contact Type: Unspecified | Urgency: Urgent treatment in another unit,2073,,2002310758,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Kiireellinen hoito muussa yksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 8756,,0,
OUTPAT|0|6,OUTPAT | Contact Type: Unspecified | Urgency: Treatment in the emergency unit,10346,,2002310759,OUTPAT |  Yhteystapa: Määrittämätön | Kiirellisyys: Hoito päivystysyksikössä,SRC|Contact|Urgency,Visit,2019-01-01,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,Sam,1674691200000,0,Unmapped,,MAPS_TO,Invalid existing target: 8870,,0,
