sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
G40.12,Simple partial seizures with secondary generalization,-1,,2000502137,Yksinkertainen osittainen mutta sekundaarisesti yleiseksi laajeneva epileptinen kohtaus,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,44789005,Simple partial epileptic seizure,Condition,MAPS_TO,,TAYS,1596153600000,
G40.19,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,-1,,2000502138,Muu tai määrittämätön paikallinen tai paikallisalkuinen yksinkertaisina paikallisina kohtauksina ilmenevä epilepsia tai epileptinen oireyhtymä,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,374915,Localization-related epilepsy,Condition,MAPS_TO,,TAYS,1596153600000,
G40.20,Complex partial seizures with only alteration of consciousness,-1,,2000502139,Monimutkainen paikallinen vain tajunnanmuutoksena ilmenevä epileptinen kohtaus,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4081162,Complex part seizure with impairment of consciousness only,Condition,MAPS_TO,,TAYS,1596153600000,
G40.21,Partial epileptic seizure with cloudiness and automatism,-1,,2000502140,Tajunnan muutoksin ja automatismeina ilmenevä monimutkainen paikallinen epileptinen kohtaus,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4104857,Epileptic automatism,Condition,MAPS_TO,,TAYS,1596153600000,
G40.22,Complex partial epileptic seizure with secondary generalization,-1,,2000502141,Monimutkainen osittainen mutta sekundaarisesti yleistyvä epileptinen kohtaus,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4236312,Complex partial epileptic seizure,Condition,MAPS_TO,,TAYS,1596153600000,
G40.29,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures,-1,,2000502142,Muu tai määrittämätön paikallinen (osittainen tai pesäkkeittäinen) monimutkaisin osittaisin kohtauksin ilmenevä epilepsia tai epileptinen oireyhtymä,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,INVALID_TARGET,UNREVIEWED,TAYS,1596153600000,4044082,Localization-related symptomatic epilepsy,Condition,MAPS_TO,Invalid existing target: 4101747,TAYS,1596153600000,
G40.30,Benign myoclonic eplilepsy in infancy,-1,,2000502143,Hyvänlaatuinen imeväisiän myoklonusepilepsia,ICD10fi 1 Code,Condition,1998-08-24,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4101742,Benign myoclonic epilepsy in infancy,Condition,MAPS_TO,,TAYS,1596153600000,
G40.31,Benign neonatal convulsions (familial),-1,,2000502144,Suvuittain esiintyvät hyvänlaatuiset vastasyntyneen kouristukset,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4043411,Benign neonatal familial convulsions,Condition,MAPS_TO,,TAYS,1623974400000,
G40.33,Juvenile absence epilepsy,-1,,2000502145,Lapsuusiän poissaolokohtausepilepsia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4179936,Childhood absence epilepsy,Condition,MAPS_TO,,TYKS,1623888000000,
G40.34,Epilepsy with grand mal seizures on awakening,-1,,2000502146,Heräämisvaiheessa yleistyneitä toonis-kloonisia kohtauksia aiheuttava epilepsia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4047897,Epilepsy with grand mal seizures on awakening,Condition,MAPS_TO,,TAYS,1623974400000,
G40.35,Juvenile absence epilepsy,-1,,2000502147,Nuoruusiän poissaolokohtausepilepsia,ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4046210,Juvenile absence epilepsy,Condition,MAPS_TO,,TAYS,1596153600000,
G40.36,Juvenile myoclonic epilepsy [impulsive petit mal],-1,,2000502148,Nuoruusiän myoklooninen epilepsia,ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4267274,Juvenile myoclonic epilepsy,Condition,MAPS_TO,,TAYS,1596153600000,
G40.37,Baltic myoclonus,-1,,2000502149,Baltian myoklonia,ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4044226,Unverricht-Lundborg syndrome,Condition,MAPS_TO,,TYKS,1623888000000,
G40.39,"Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures",-1,,2000502150,"Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia",ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4102344,Epileptic seizures - tonic,Condition,MAPS_TO,,TAYS,1596153600000,
G40.39,"Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures",-1,,2000502150,"Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia",ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4104853,Epileptic seizures - clonic,Condition,MAPS_TO,,TAYS,1596153600000,
G40.39,"Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures",-1,,2000502150,"Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia",ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4105360,Epileptic seizures - atonic,Condition,MAPS_TO,,TAYS,1596153600000,
G40.39,"Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures",-1,,2000502150,"Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia",ICD10fi Hierarchy,Condition,1999-10-28,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4183856,Tonic-clonic seizure,Condition,MAPS_TO,,TAYS,1596153600000,
G40.50,Epilepsia partialis continua [Kozhevnikof],-1,,2000502151,Eplepsia partialis continua (Kojevnikof),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,374023,Epilepsia partialis continua,Condition,MAPS_TO,,TAYS,1623974400000,
G40.51,Epileptic seizures related to alcohol,-1,,2000502152,Alkoholin käyttöön liittyvät epileptiset kohtaukset,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4176652,Alcohol-induced epilepsy,Condition,MAPS_TO,,TAYS,1623974400000,
G40.52,Epileptic seizures related to drugs,-1,,2000502153,Lääkeaineiden käyttöön liittyvät epileptiset kohtaukset,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4043554,Drug-induced epilepsy,Condition,MAPS_TO,,TAYS,1623974400000,
G40.59,Other special epileptic syndromes,-1,,2000502154,Muu erityinen epileptinen oireyhtymä,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4332304,Status epilepticus,Condition,MAPS_TO,,TYKS,1623888000000,
G40.80,Epilepsy with continuous EEG spike-waves during slow wave sleep,-1,,2000502155,Jatkuvina syvän unen aikaisina aivosähkötoiminnan purkauksina ilmenevä epilepsia,ICD10fi Hierarchy,Condition,1998-08-27,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4043551,Epilepsy with continuous spike wave during slow-wave sleep,Condition,MAPS_TO,,TAYS,1596153600000,
G40.89,Other epilepsy,-1,,2000502156,Muu epilepsia,ICD10fi Hierarchy,Condition,1998-08-27,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,380378,Epilepsy,Condition,MAPS_TO,,TAYS,1596153600000,
G40.9+F02.89,Dementia in epilepsy,-1,,2000502157,Epilepsiaan liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,380378,Epilepsy,Condition,MAPS_TO,,TAYS,1623974400000,
G40.9+F02.89,Dementia in epilepsy,-1,,2000502157,Epilepsiaan liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4182210,Dementia,Condition,MAPS_TO,,TAYS,1623974400000,
G40.9+F02.89,Dementia in epilepsy,-1,,2000502157,Epilepsiaan liittyvä dementia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,37110677,Epilepsy co-occurrent and due to dementia,Condition,MAPS_TO,,TAYS,1623974400000,
G46.0*I66.0,Middle cerebral artery syndrome,-1,,2000502158,Keskimmäisen aivovaltimon oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4110194,Middle cerebral artery syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G46.1*I66.1,Anterior cerebral artery syndrome,-1,,2000502159,Etumaisen aivovaltimon oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4108360,Anterior cerebral artery syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G46.2*I66.2,Posterior cerebral artery syndrome,-1,,2000502160,Takimmaisen aivovaltimon oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4110195,Posterior cerebral artery syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G46.3*I67.9,Brain stem stroke syndrome (I60-I67+),-1,,2000502161,Aivorungon halvausoireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4111710,Brainstem stroke syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G46.4*I67.9,Cerebellar stroke syndrome,-1,,2000502162,Pikkuaivojen halvausoireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4111711,Cerebellar stroke syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G46.5*I67.9,Pure motor lacunar syndrome,-1,,2000502163,Yksinomaan motorinen lakunaarinen oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4045737,Pure motor lacunar infarction,Condition,MAPS_TO,,TAYS,1623974400000,
G46.6*I67.9,Pure sensory lacunar syndrome,-1,,2000502164,Yksinomaan sensorinen lakunaarinen oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4045738,Pure sensory lacunar infarction,Condition,MAPS_TO,,TAYS,1623974400000,
G46.7*I67.9,Other lacunar syndromes,-1,,2000502165,Muu lakunaarinen oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4046360,Lacunar infarction,Condition,MAPS_TO,,TYKS,1623888000000,
G46.8*I67.9,Other vascular syndromes of brain in cerebrovascular diseases,-1,,2000502166,Muu aivojen verisuonisairauksiin liittyvä verisuoniperäinen oireyhtymä,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624924800000,381591,Cerebrovascular disease,Condition,MAPS_TO,,TYKS,1624924800000,
G53.2*D86.8,Multiple cranial nerve palsies in sarcoidosis,-1,,2000502167,Sarkoidoosiin liittyvä useiden aivohermojen halvaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4105005,Multiple cranial nerve palsies in sarcoidosis,Condition,MAPS_TO,,TYKS,1623888000000,
G55.1*M51.1,Compression of nerve roots and nerve plexus in disc diseases in the lumbar region and other regions,-1,,2000502168,Nikamavälilevysairauden aiheuttama hermojuuren puristustila,ICD10fi Hierarchy,Condition,2010-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4102481,Nerve root and plexus compressions in intervertebral disc disorders,Condition,MAPS_TO,,TAYS,1596153600000,
G55.1*M51.9,Nerve root and plexus compressions in intervertebral disc disorders (M50-M51+),-1,,2000502169,Nikamavälilevyhäiriöön liittyvä hermojuuren tai hermopunoksen puristustila,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4102481,Nerve root and plexus compressions in intervertebral disc disorders,Condition,MAPS_TO,,TAYS,1596153600000,
G55.2*M47.9,Nerve root and plexus compressions in spondylosis,-1,,2000502170,Spondyloosiin liittyvä hermojuuren tai hermopunoksen puristustila,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4105009,Nerve root and plexus compressions in spondylosis,Condition,MAPS_TO,,TAYS,1596153600000,
G59.0*E10.4,Insulin-dependent diabetes mellitus - Diabetic mononeuropathy,-1,,2000502171,Diabeteksen mononeuropatia nuoruustyypin diabetes,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4225055,Mononeuropathy due to type 1 diabetes mellitus,Condition,MAPS_TO,,TAYS,1623974400000,
G59.0*E11.4,Non-insulin-dependent diabetes mellitus - Diabetic mononeuropathy,-1,,2000502172,Diabeteksen mononeuropatia aikuistyypin diabetes,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4222415,Mononeuropathy due to type 2 diabetes mellitus,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A17.8,Tuberculous polyneuropathy,-1,,2000502173,Tuberkuloottinen monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,434557,Tuberculosis,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A17.8,Tuberculous polyneuropathy,-1,,2000502173,Tuberkuloottinen monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4174262,Polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A30.9,Polyneuropathy (in) leprosy,-1,,2000502174,Lepraan liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,432821,Leprosy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A30.9,Polyneuropathy (in) leprosy,-1,,2000502174,Lepraan liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4174262,Polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A36.8,Diphtheritic polyneuritis,-1,,2000502175,Kurkkumädän aiheuttama monihermotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4077816,Infection due to Corynebacterium diphtheriae,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A36.8,Diphtheritic polyneuritis,-1,,2000502175,Kurkkumädän aiheuttama monihermotulehdus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4296728,Polyneuritis,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A50.4,Late congenital syphilitic polyneuropathy,-1,,2000502176,Myöhäisen synnynnäisen kupan aiheuttama monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4046242,Late congenital syphilitic polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A52.1,Late syphilitic polyneuropathy,-1,,2000502177,Myöhäiskuppaan liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,435739,Late syphilis,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A52.1,Late syphilitic polyneuropathy,-1,,2000502177,Myöhäiskuppaan liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4080337,Syphilitic polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*A69.2,Polyneuropathy (in) Lyme disease,-1,,2000502178,Lymen borrelioosiin liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4043718,Lyme mononeuritis multiplex,Condition,MAPS_TO,,TYKS,1623888000000,
G63.0*B26.8,Mumps polyneuropathy,-1,,2000502179,Sikotaudin monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,200644,Mumps polyneuropathy,Condition,MAPS_TO,,TAYS,1623974400000,
G63.0*B27.9,Polyneuropathy (in) infectious mononucleosis,-1,,2000502180,Mononukleoosiin liittyvä monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,46274079,Polyneuropathy due to infectious mononucleosis,Condition,MAPS_TO,,TAYS,1623974400000,
G63.2*E10.4,Insulin-dependent diabetes mellitus - Diabetic polyneuropathy,-1,,2000502181,Diabeteksen polyneuropatia nuoruustyypin diabetes,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,37017431,Polyneuropathy due to type 1 diabetes mellitus,Condition,MAPS_TO,,TAYS,1596153600000,
G63.2*E11.4,Non-insulin-dependent diabetes mellitus - Diabetic polyneuropathy,-1,,2000502182,Diabeteksen polyneuropatia aikuistyypin diabetes,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,37017432,Polyneuropathy due to type 2 diabetes mellitus,Condition,MAPS_TO,,TAYS,1596153600000,
G63.6*M05.3,Rheumatoid polyneuropathy,-1,,2000502183,Reumatoidi monihermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4102493,Polyneuropathy in rheumatoid arthritis,Condition,MAPS_TO,,TAYS,1623974400000,
G63.8*N18.8,Uraemic neuropathy,-1,,2000502184,Ureeminen hermosairaus,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4024519,Uremic neuropathy,Condition,MAPS_TO,,TYKS,1623888000000,
G70.20,Congenital and developmental myasthenia,-1,,2000502185,Synnynnäinen familiaalinen myastenia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1624924800000,4046356,Congenital myasthenic syndrome,Condition,MAPS_TO,,TYKS,1624924800000,
G70.21,Limb girdle myasthenia,-1,,2000502186,Lantion ja raajojen myastenia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4048656,Pseudomyopathic myasthenia,Condition,MAPS_TO,,TAYS,1623974400000,
G70.28,Other congenital and developmental myasthenia,-1,,2000502187,Muu synnynnäinen tai kehityksellinen myastenia,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4046356,Congenital myasthenic syndrome,Condition,MAPS_TO,,TAYS,1623974400000,
G71.00,Muscular dystrophy benign [Becker],-1,,2000502188,Hyvänlaatuinen lihasdystrofia (Becker),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4308668,Becker muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.01,Muscular dystrophy benign scapuloperoneal with early contractures [Emery-Dreifuss],-1,,2000502189,"Hyvänlaatuinen skapuloperoneaalinen lihasdystrofia, jolle ovat ominaisia varhain ilmenevät kontraktuurat (Emery-Dreifuss)",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4009185,Emery-Dreifuss muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.02,Muscular dystrophy facioscapulohumeral,-1,,2000502190,Kasvo-hartiaseudun lihasdystrofia (Landouzy-Déjerine),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4163266,Facioscapulohumeral muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.03,"Muscular dystrophy autosomal recessive, childhood type, resembling Duchenne or Becker",-1,,2000502191,"Autosomissa peittyvästi periytyvä , Duchennen tai Beckerin dystrofiaa muistuttava lapsuuden lihasdystrofia",ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4172671,Severe childhood autosomal recessive muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.04,Muscular dystrophy oculopharyngeal,-1,,2000502192,Okulofaryngeaalinen lihasdystrofia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4297463,Oculopharyngeal muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.05,Muscular dystrophy scapuloperoneal,-1,,2000502193,Skapuloperoneaalinen lihasdystrofia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4030434,Scapuloperoneal muscular dystrophy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.06,Muscular dystrophy severe [Duchenne],-1,,2000502194,Vaikea lihasdystrofia (Duchenne),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,4296473,Duchenne muscular dystrophy,Condition,MAPS_TO,,TAYS,1596153600000,
G71.08,Other muscular dystrophy,-1,,2000502195,Muu lihasdystrofia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4247802,Muscular dystrophy,Condition,MAPS_TO,,TYKS,1623888000000,
G71.11,Dystrophia myotonica [Steinert],-1,,2000502197,Myotoninen dystrofia (Steinert),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1596153600000,79804,Steinert myotonic dystrophy syndrome,Condition,MAPS_TO,,TAYS,1596153600000,
G71.12,Myotonia congenita,-1,,2000502198,Synnynnäinen myotonia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,37117999,Myotonia congenita,Condition,MAPS_TO,,TYKS,1623888000000,
G71.13,Neuromyotonia [Isaacs],-1,,2000502199,Neuromyotonia (Isaacs),ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4125693,Neuromyotonia,Condition,MAPS_TO,,TAYS,1623974400000,
G71.14,Paramyotonia congenita,-1,,2000502200,Synnynnäinen paramyotonia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4188585,Paramyotonia congenita,Condition,MAPS_TO,,TAYS,1623974400000,
G71.15,Pseudomyotonia,-1,,2000502201,Pseudomyotonia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,42538836,Pseudomyotonia,Condition,MAPS_TO,,TAYS,1623974400000,
G71.18,Other myotonic disease,-1,,2000502202,Muu lihasjänteyssairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4142183,Myotonia,Condition,MAPS_TO,,TAYS,1623974400000,
H28.2*G71.11,Myotonic cataract,-1,,2000502203,Myotoniseen dystrofiaan liittyvä kaihi,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,372905,Myotonic cataract,Condition,MAPS_TO,,TAYS,1623974400000,
G71.11+H28.2,Myotonic cataract,-1,,2000502204,Myotoniseen dystrofiaan liittyvä kaihi,ICD10fi Hierarchy,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,372905,Myotonic cataract,Condition,MAPS_TO,,TAYS,1623974400000,
G71.21,Fibre type disproportion,-1,,2000502205,Synnynnäinen lihassairaus - lihassyiden tyyppien välinen epäsuhta,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4347282,Congenital myopathy with fiber type disproportion,Condition,MAPS_TO,,TAYS,1623974400000,
G71.22,Disease multicore (minicore),-1,,2000502206,Synnynnäinen lihassairaus - monitumaiset (pienitumaiset) lihassolut,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4204824,Multi-core congenital myopathy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.23,Disease central core,-1,,2000502207,Synnynnäinen myotubulaarinen [sentronukleaarinen] lihassairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4182404,Central core disease,Condition,MAPS_TO,,TAYS,1623974400000,
G71.24,Nemaline myopathy,-1,,2000502208,Synnynnäinen nemaliini-lihassairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TAYS,1623974400000,4326568,Nemaline myopathy,Condition,MAPS_TO,,TAYS,1623974400000,
G71.25,Congenital muscular dystrophy NOS,-1,,2000502209,Tarkemmin määrittämätön synnynnäinen lihasdystrofia,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,78149,Congenital hereditary muscular dystrophy,Condition,MAPS_TO,,TYKS,1623888000000,
G71.28,Other congenital myopathy,-1,,2000502210,Muu synnynnäinen lihassairaus,ICD10fi 1 Code,Condition,1900-01-01,2099-12-31,0.00,APPROVED,UNREVIEWED,TYKS,1623888000000,4178826,Hereditary disorder of musculoskeletal system,Condition,MAPS_TO,,TYKS,1623888000000,
